OBJECTID,FacilityID,InstallDate,LifeCycleStatus,LocationDescription,Comments,PumpOn,PumpOff,PumpOutDia,VFD,VFDSetting,Position,LiftStationID,PumpNumber,PumpHP,HighHeadShutOff,DesignPointHeadFT,DesignPointFlowGPM,LowHeadFT,LowHeadFlowGPM,PumpControl,PumpModel,LastUpdate,LastEditor,Enabled,GlobalID,created_user,created_date,last_edited_user,last_edited_date,Shape__Length
269,CPUMP081A,2003/02/20 00:00:00+00,I,"Enchant on Deschutes - 63166 Riverstone, 97701",Col Lift Sta. #81   Enchant on Desch - Enchantment on the Deschutes Common Area,3483.83,3483.33,4, ,,LEAD,Enchant on Deschutes, ,30,0,134,150,120,300, ,S4QX3000FC,,,1,f8c38295-3ef3-45b2-bb54-bb953fbc29c0,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,7.20740997620471
270,CPUMP081B,2003/02/20 00:00:00+00,I,"Enchant on Deschutes - 63166 Riverstone, 97701",Col Lift Sta. #81   Enchant on Desch - Enchantment on the Deschutes Common Area,3485,3483.33,4, ,,LAG1,Enchant on Deschutes, ,30,0,134,150,120,300, ,S4QX3000FC,,,1,aef807ca-83fc-4f90-a114-aa91f0d476f8,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,8.55853739975915
271,CPUMP019A,2007/04/24 00:00:00+00,I,"Wyndemere - 745 NW Archie Briggs., 97701",Col Lift Sta. #19   Wyndemere - NE Corner of Lower Village and Archie Briggs,3483.5,3481.5,4,Yes,,LEAD,Wyndemere, ,15,0,95.3,271,71,550, ,3153.091-0507,,,1,8943fd86-97f1-4f8e-ac3e-6bfe0ba3c64b,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,5.45099887543162
272,CPUMP019B,2007/04/24 00:00:00+00,I,"Wyndemere - 745 NW Archie Briggs., 97701",Col Lift Sta. #19   Wyndemere - NE Corner of Lower Village and Archie Briggs,3484,3481.5,4,Yes,,LAG1,Wyndemere, ,15,0,95.3,271,71,550, ,3153.091-0507,,,1,bb909bff-27c4-47c9-9067-43784b863004,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,8.20764052615974
273,CPUMP019C,2007/04/24 00:00:00+00,I,"Wyndemere - 745 NW Archie Briggs., 97701",Col Lift Sta. #19   Wyndemere - NE Corner of Lower Village and Archie Briggs,3484.5,3481.5,4,Yes,,LAG2,Wyndemere, ,15,0,95.3,271,71,550, ,3153.091-0507,,,1,61b15c43-840c-4d0b-8395-2d39e58a3398,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,5.59729223880216
274,CPUMP049B,2006/08/31 00:00:00+00,I,"Orion Greens - 21042 Perrigan Dr., 97702","Col Lift Sta. #49   Orion Greens - Orion Greens Subdivision, Corner of Perrigan and A",3663.33,3661,4, ,,LAG1,Orion Greens, ,10,0,68,170,60.5,300, ,3127.090-2226,,,1,ab76bdb9-06d2-4cf0-8a53-2bfef770562d,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,5.46207732544743
275,CPUMP049A,2006/08/31 00:00:00+00,I,"Orion Greens - 21042 Perrigan Dr., 97702","Col Lift Sta. #49   Orion Greens - Orion Greens Subdivision, Corner of Perrigan and A",3662.83,3661,4, ,,LEAD,Orion Greens, ,10,0,68,170,60.5,300, ,3127.090-2226,,,1,a5b3ab37-d082-428c-8414-bf3ab2eabf44,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,4.38520952336932
276,CPUMP059A,2004/04/30 00:00:00+00,I,"Blue Ridge - 20511Knott Road, 97702",Col Lift Sta. #59   Blue Ridge - Blue Ridge Subdivision,3835.1,3833.22,3, ,,LEAD,Blue Ridge, ,5,0,56.7,66,45,135, ,3RHX5OM2-21,,,1,a6a0b700-5fab-44bd-b8e4-beccba5c874d,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,6.7453084025193
277,CPUMP059B,2004/04/30 00:00:00+00,I,"Blue Ridge - 20511Knott Road, 97702",Col Lift Sta. #59   Blue Ridge - Blue Ridge Subdivision,3836.1,3833.22,3, ,,LAG1,Blue Ridge, ,5,0,56.7,66,45,135, ,3RHX5OM2-21,,,1,ff631abb-5038-4e81-9092-4d6a006f9fda,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,6.34716114422095
278,CPUMP053A,2002/07/15 00:00:00+00,DC,"Tri Peaks - 61435 Edro Pl., 97702",Col Lift Sta. #53   Tri Peaks - Tri Peaks Subdivision,3735.92,3734.33,3, ,,LEAD,Tri Peaks, ,5,0,62,107,40,237, ,3102,2023/03/17 10:38:03+00,BEND\dzarate,1,1d5089dc-7b5b-4fb3-90c1-0f90b78dc982,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2023/03/17 17:38:03+00,4.68673890580663
279,CPUMP053B,2002/07/15 00:00:00+00,DC,"Tri Peaks - 61435 Edro Pl., 97702",Col Lift Sta. #53   Tri Peaks - Tri Peaks Subdivision,3737.58,3734.33,3, ,,LAG1,Tri Peaks, ,5,0,62,107,40,237, ,3102,2023/03/17 10:38:03+00,BEND\dzarate,1,fc5b42e6-de95-462c-bd42-e50dae082a7d,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2023/03/17 17:38:03+00,4.76113771522382
280,CPUMP050A,2003/10/17 00:00:00+00,D,"Sun Meadow - 20956 Jacklight Ln., 97702","Col Lift Sta. #50   Sun Meadow - Sun Meadow Subdivision, off of Brosterhous",3720.08,3718.75,4, ,,LEAD,Sun Meadow, ,50,0,188,374,150,610, ,4RCX500M2-43,2018/09/14 10:07:06+00,BEND\kwinter,1,8e694ea1-50fb-4a30-bf96-6da4a7ac6a95,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,5.37443759729666
281,CPUMP050B,2003/10/17 00:00:00+00,D,"Sun Meadow - 20956 Jacklight Ln., 97702","Col Lift Sta. #50   Sun Meadow - Sun Meadow Subdivision, off of Brosterhous",3720.92,3718.75,4, ,,LAG1,Sun Meadow, ,50,0,188,374,150,610, ,4RCX500M2-43,2018/09/14 10:07:06+00,BEND\kwinter,1,a173a010-1174-48d8-9495-0e5c1fe88941,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,7.00054135731253
282,CPUMP051B,2002/09/01 00:00:00+00,I,"Foxborough - 61308 Sunflower Ln., 97702","Col Lift Sta. #51   Foxborough - Foxborough Sub, Park at end of Foxborough Rd,",3713.07,3711.07,4, ,,LAG1,Foxborough, ,15,0,76,319,56.4,667, ,3153.090-6377,,,1,68a03a29-b5b7-4f8b-81c7-8d3a237d4fe2,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,5.85662332378759
283,CPUMP051A,2002/09/01 00:00:00+00,I,"Foxborough - 61308 Sunflower Ln., 97702","Col Lift Sta. #51   Foxborough - Foxborough Sub, Park at end of Foxborough Rd,",3712.57,3711.07,4, ,,LEAD,Foxborough, ,15,0,76,319,56.4,667, ,3153.090-6377,,,1,17daac8a-626d-4d38-a8ff-9e0a6605f910,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,5.92756346641304
284,CPUMP062A,2004/03/30 00:00:00+00,D,"South Village - 20190 Lora Ln., 97702",Col Lift Sta. #62   South Village - South Village Subdivision,3745.75,3743.92,4, ,,LEAD,South Village, ,20,0,86.2,265,63,440, ,4RHX200M2-43,2018/09/14 10:45:22+00,BEND\kwinter,1,6a8e4059-e00d-418d-86e4-f384ea60f991,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,12.7381263682036
285,CPUMP062B,2004/03/30 00:00:00+00,D,"South Village - 20190 Lora Ln., 97702",Col Lift Sta. #62   South Village - South Village Subdivision,3746.33,3743.92,4, ,,LAG1,South Village, ,20,0,86.2,265,63,440, ,4RHX200M2-43,2018/09/14 10:45:22+00,BEND\kwinter,1,a7567e4f-bd43-4a71-827c-0c042d32ddab,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,15.046413229508
286,CPUMP063A,2003/02/24 00:00:00+00,I,"Des. River Crossing - 19883 Duck Call Ln., 97702","Col Lift Sta. #63   Des. River Crossing - Des. River Crossing, betw 19877 and 19883 Duck Cal",3808.55,3805.88,4, ,,LEAD,Des. River Crossing, ,5,0,43.4,195,35,400, ,3102.090-0966,,,1,d1998532-7a7a-41bf-9163-076579db982a,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,4.16845958337646
287,CPUMP063B,2003/02/24 00:00:00+00,I,"Des. River Crossing - 19883 Duck Call Ln., 97702","Col Lift Sta. #63   Des. River Crossing - Des. River Crossing, betw 19877 and 19883 Duck Cal",3809.05,3805.88,4, ,,LAG1,Des. River Crossing, ,5,0,43.3,195,35,400, ,3102.090-0966,,,1,25a16fc9-03df-4207-845c-5daa7107c2e2,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,5.00894326843603
288,CPUMP012A,2008/05/23 00:00:00+00,I,"Juniper Ridge - 63600 NE 18th St., 97701","Col Lift Sta. #12   Juniper Ridge - 18th Street, North of Cooley",3432.5,3427.5,4,Yes,,LEAD,Juniper Ridge, ,23,0,112,444,70,625, ,3153.091-0391,,,1,de6feb6f-5dfa-48d3-8f5b-40a1eca3a000,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,7.58525366934981
289,CPUMP012B,2008/05/23 00:00:00+00,I,"Juniper Ridge - 63600 NE 18th St., 97701","Col Lift Sta. #12   Juniper Ridge - 18th Street, North of Cooley",3433,3427.5,4,Yes,,LAG1,Juniper Ridge, ,23,0,112,444,70,625, ,3153.091-0391,,,1,893a734e-aa38-4a55-bd08-5650db33653f,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,10.0843366626313
290,CPUMP071A,1990/04/01 00:00:00+00,I,"Widgi Creek - 60679 Golf Village Lp., 97702","Col Lift Sta. #71   Widgi Creek - Widgi Creek GC, Common Area",3874.83,3871.5,4, ,,LEAD,Widgi Creek, ,75,0,210,800,185,1200, ,4 x 4 x 14T - 1800,,,1,d760f7bb-8f03-406f-8888-9b67148cc4f2,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,5.17680773984939
291,CPUMP071B,1990/04/01 00:00:00+00,I,"Widgi Creek - 60679 Golf Village Lp., 97702","Col Lift Sta. #71   Widgi Creek - Widgi Creek GC, Common Area",3874.17,3871.5,4, ,,LAG1,Widgi Creek, ,75,0,210,800,185,1200, ,5 x 4 x 14T - 1800,,,1,282a42a7-ba0a-4697-9735-58eba88bc7dd,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,5.14165034149876
292,CPUMP078A,1900/01/01 00:00:00+00,I,"Riverhouse - 3075 N. HWY 97, 97701",Col Lift Sta. #78   Riverhouse - N.97 Riverhouse Motel,3508,3506.67,4, ,,LEAD,Riverhouse, ,8,0,120,330,95,680, ,4NHDHLVC30-4,,,1,9b0d52ae-3388-4213-b5b5-6795fc458435,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,4.14995681481252
293,CPUMP078B,1900/01/01 00:00:00+00,I,"Riverhouse - 3075 N. HWY 97, 97701",Col Lift Sta. #78   Riverhouse - N.97 Riverhouse Motel,3508.33,3506.67,4, ,,LAG1,Riverhouse, ,8,0,120,330,95,680, ,4NHDHLVC30-4,,,1,2a53b4c5-85c6-4563-87e9-0a27d51909c8,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,4.1155245450212
294,CPUMP088A,1900/01/01 00:00:00+00,I,Main Fire Station, ,0,0,1.25, ,,LEAD,Main Fire Station, ,2,0,80,40,68,50, ,SGVF2022L,,,1,6b978c3d-2a36-4d2b-906e-c46ee92eef5c,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,4.69538379995713
295,CPUMP088B,2000/06/01 00:00:00+00,I,Main Fire Station, ,0,0,1.25, ,,LEAD,Main Fire Station, ,2,0,80,40,68,50, ,SGVF2022L,,,1,02b6e7d8-3c3b-48dd-80d7-2c18ea39e852,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,4.75225637963578
296,CPUMP029A,1996/09/19 00:00:00+00,I,"Airport - 63482 Powell Butte Hwy, 97701","Col Lift Sta. #29   Airport - Airport Pump Station, North of Runway",3363.83,3360.17,3, ,,LEAD,Airport, ,6,0,62,125,50,175, ,3102.090-1235,2021/04/07 11:06:44+00,BEND\dzarate,1,3f92c1c7-10fb-4409-93cc-6a6f6901f80d,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,4.86748862082679
297,CPUMP029B,1996/09/19 00:00:00+00,I,"Airport - 63482 Powell Butte Hwy, 97701","Col Lift Sta. #29   Airport - Airport Pump Station, North of Runway",3367.83,3360.17,3, ,,LAG1,Airport, ,6,0,62,125,50,175, ,3102.090-1235,2021/04/07 11:07:33+00,BEND\dzarate,1,9f35ff3e-28a9-4ed5-b20f-58c95b358623,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,4.04124399060319
298,CPUMP021B,1980/01/01 00:00:00+00,AB,"Pioneer - 1525 Wall St., 97701",Col Lift Sta. #21   Pioneer - Pioneer Park South of Entance on Wall St.//DEMO,0,0,2, ,,LAG1,Pioneer, ,1,0,29.5,60,65,52, ,WS1032BF,2023/03/21 12:30:37+00,BEND\dzarate,0,f52394ee-ca40-4bd9-88bb-31b7be747e90,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2023/03/21 19:30:37+00,1.65233480373441
299,CPUMP021A,1980/01/01 00:00:00+00,AB,"Pioneer - 1525 Wall St., 97701",Col Lift Sta. #21   Pioneer - Pioneer Park South of Entance on Wall St.//DEMO,3588.85,3587.43,2, ,,LEAD,Pioneer, ,1,0,29.5,60,65,52, ,WS1032BF,2023/03/21 12:30:37+00,BEND\dzarate,1,910ed8aa-893c-4774-b045-fc1aeff762bb,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2023/03/21 19:30:37+00,1.67493548330847
300,CPUMP023B,1980/01/01 00:00:00+00,I,Pacific - 210 NW Pacific Park Ln,Col Lift Sta. #23   Pacific - 210 NW Pacific Park Ln,0,0,2, ,,LAG1,Pacific, ,0,0,79,30,60,46, ,HPGX,,,0,1ea704ea-4c3c-41a7-8b1b-7c7e2b968d95,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,1.09778832406427
301,CPUMP023A,1980/01/01 00:00:00+00,I,Pacific - 210 NW Pacific Park Ln,Col Lift Sta. #23   Pacific - 210 NW Pacific Park Ln,3572.8,3572.05,2, ,,LEAD,Pacific, ,0,0,79,30,60,46, ,HPGX,,,1,704efb83-1a7f-42ab-8fda-f55bcb0d2d3e,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,1.1017028177997
302,CPUMP024B,2020/05/01 00:00:00+00,I,"Drake - 100 NW Congress, 97701","Col Lift Sta. #24   Drake - Intersection landscaping triangle, Riverside and C",0,0,4, ,,LAG1,Drake, ,10,0,62,550,48,800, ,4NNTRHVM20-4,2020/10/09 10:14:32+00,BEND\dzarate,0,9a611b68-5895-455b-8688-0366d0779ecd,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,11.9716761465226
303,CPUMP024A,2020/05/01 00:00:00+00,I,"Drake - 100 NW Congress, 97701","Col Lift Sta. #24   Drake - Intersection landscaping triangle, Riverside and C",3582.17,3579.75,4, ,,LEAD,Drake, ,10,0,62,550,48,800, ,4NNTRHVM20-4,2020/10/09 10:14:32+00,BEND\dzarate,1,3367a500-36a6-442b-9468-8bf6e1729bd3,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,12.5157931395112
304,CPUMP024C,2020/05/01 00:00:00+00,I,"Drake - 100 NW Congress, 97701","Col Lift Sta. #24   Drake - Intersection landscaping triangle, Riverside and C",0,0,4, ,,LAG2,Drake, ,0,0,64,650,54,800, ,4NNT-RP-F16T2,2020/10/09 10:14:32+00,BEND\dzarate,0,3d6c9e60-fd70-46de-9af4-09be5a2d8ad8,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,14.4678108636856
305,CPUMP072B,1992/09/24 00:00:00+00,I,"Awbrey Glen - 2260 NW Putnam Rd., 97701","Col Lift Sta. #72   Awbrey Glen - Awbrey Glen Golf Course, North end of Putnam Rd.",3473.82,3471.32,4, ,,LAG1,Awbrey Glen, ,75,0,210,800,185,1200, ,7 x 4 x 14T - 1800,,,1,bc6c969c-82c4-43b7-ac7b-40a2d7dac483,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,5.08008352529109
306,CPUMP072A,1992/09/24 00:00:00+00,I,"Awbrey Glen - 2260 NW Putnam Rd., 97701","Col Lift Sta. #72   Awbrey Glen - Awbrey Glen Golf Course, North end of Putnam Rd.",3473.65,3471.07,4, ,,LEAD,Awbrey Glen, ,75,0,210,800,185,1200, ,6 x 4 x 14T - 1800,,,1,a5ca5dd3-414d-47bd-8dc4-986a948270e7,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,4.93078119814291
307,CPUMP080C,2003/09/08 00:00:00+00,I,"Sawyer Park - 62999 O.B. Riley Rd., 97701","Col Lift Sta. #80   Sawyer Park - Sawyer Park, O.B. Riley rd.",3505,3498.5,4,Yes,,LAG2,Sawyer Park, ,18,0,72.4,565,52,900, ,3153.090-5078,,,1,b6bdb12e-9f66-4c90-86e5-56a1fe0f0804,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,7.14212226161427
308,CPUMP080D,2003/09/08 00:00:00+00,I,"Sawyer Park - 62999 O.B. Riley Rd., 97701","Col Lift Sta. #80   Sawyer Park - Sawyer Park, O.B. Riley rd.",0,0,4,Yes,,LAG3,Sawyer Park, ,18,0,72.4,565,52,900, ,3153.090-5078,,,0,f1bc86ed-1188-4b68-962b-1f2b7eea5a7e,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,9.24022993269571
309,CPUMP072C,, , , ,0,0,0, ,, , , ,0,0,0,0,0,0, , ,,,0,fdaf1103-beab-4fa6-9238-adb88f045783,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,7.56157830740636
310,CPUMP072D,, , , ,0,0,0, ,, , , ,0,0,0,0,0,0, , ,,,0,e5c0bc9e-b246-40c7-9890-4ecd5cecebc3,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,6.04244226987821
311,CPUMP085B,1900/01/01 00:00:00+00,I,N. Fire Station, ,0,0,1.25, ,,LAG1,N. Fire Station, ,2,0,80,40,68,50, ,SGVF2022L,,,0,8aefab16-c7d8-4459-8424-b7a0477650ea,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,2.89444675104214
312,CPUMP085A,1900/01/01 00:00:00+00,I,N. Fire Station, ,3507.33,3506.75,1.25, ,,LEAD,N. Fire Station, ,2,0,80,40,68,50, ,SGVF2022L,,,1,6709af34-55e4-482b-bac1-a4fb76ffa8d4,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,2.90681932866041
713,CPUMP090A,2016/06/01 00:00:00+00,I,Colorado Lift Station Pump,,,,,YES,,LEAD,CLS000090,,,,,,,,,,2017/11/13 00:00:00+00,KYLEW,1,3e0978b6-68a1-44fa-a926-841def136228,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,27.5496405508278
714,CPUMP090B,2016/06/01 00:00:00+00,I,Colorado Lift Station Pump,,,,,YES,,LAG1,CLS000090,,,,,,,,,,2017/11/13 00:00:00+00,KYLEW,1,baa12e94-f757-4360-ba74-e8938b585512,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,21.7869677341349
715,CPUMP090C,2016/06/01 00:00:00+00,I,Colorado Lift Station Pump,,,,,YES,,LAG2,CLS000090,,,,,,,,,,2017/11/13 00:00:00+00,KYLEW,1,81151e57-5a88-4268-8d07-a58e03c87c86,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,11.2114719992753
716,CPUMP091A,2021/01/22 00:00:00+00,I,CSEP 2019 - Pump Station Improvements - Deschutes Business Park,,,,4,YES,,,CPUMP091A,,,,,,,,,,2023/03/21 13:18:31+00,BEND\dzarate,1,c4cc19b5-52b5-4abf-85f0-945d1f762ce2,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2023/03/21 20:18:32+00,4.18776625302788
717,CPUMP091B,2021/01/22 00:00:00+00,I,CSEP 2019 - Pump Station Improvements - Deschutes Business Park,,,,4,YES,,,CPUMP091B,,,,,,,,,,2023/03/21 13:18:31+00,BEND\dzarate,1,12469c8f-a563-4356-9a2a-61aafb919e93,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2023/03/21 20:18:32+00,5.08242187493574
1116,CPUMP092B,2021/01/22 00:00:00+00,I,CSEP 2019 - Pump Station Improvements - Pioneer Park,,,,4,YES,,,CPUMP092B,,,,,,,,,,2023/03/21 12:58:20+00,BEND\dzarate,1,0d01acdc-903a-4bb7-8e32-749ef2883c42,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2023/03/21 19:58:21+00,5.18119045612549
1117,CPUMP092A,2021/01/22 00:00:00+00,I,CSEP 2019 - Pump Station Improvements - Pioneer Park,,,,4,YES,,,CPUMP092A,,,,,,,,,,2023/03/21 12:58:20+00,BEND\dzarate,1,1e6d90c8-712a-4f32-9eb0-6af2d8d85de1,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2023/03/21 19:58:21+00,4.1153380803435
1118,CPUMP093A,2021/01/22 00:00:00+00,PROP,CSEP 2019 - Pump Station Improvements - River's Edge,Under Construction,,,4,YES,,,CPUMP093A,,,,,,,,,,2021/04/13 09:08:02+00,BEND\dzarate,1,3c792fd6-98f1-48ff-8176-2c90bd6626a6,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,6.03035629454424
1119,CPUMP093B,2021/01/22 00:00:00+00,PROP,CSEP 2019 - Pump Station Improvements - River's Edge,Under Construction,,,4,YES,,,CPUMP093B,,,,,,,,,,2021/04/13 09:08:09+00,BEND\dzarate,1,adf3aeea-52fd-42ad-98b4-4da539ecf0c6,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,6.75593518324911
1516,CPUMP075C,2021/08/05 00:00:00+00,PROP,Shevlin Commons Life Station Improvements,Under Construction,,,,YES,,,CLS000095,,,,,,,,,,2021/10/18 13:06:13+00,BEND\dzarate,1,c6aa970c-d934-4c71-8580-05bfdd64f48d,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2022/12/07 18:30:02.971+00,26.7899145007011
1918,CPUMP095A,2021/06/01 00:00:00+00,I,Rimrock Pump Station Improvements,,,,,YES,,,Rimrock #2,,,,,,,,,,2023/03/13 06:52:26+00,BEND\dzarate,1,3389a905-bbf1-4377-bb47-029127a1be6d,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2023/03/13 13:52:26+00,1.21228401999701
1919,CPUMP095B,2021/06/01 00:00:00+00,I,Rimrock Pump Station Improvements,,,,,YES,,,Rimrock #2,,,,,,,,,,2023/03/13 06:52:26+00,BEND\dzarate,1,0f75658a-1298-408d-a719-acd2075fbe32,CityofBendOR,2022/12/07 18:30:02.971+00,CityofBendOR,2023/03/13 13:52:26+00,1.17345215403631
1920,CPUMP094A,2021/06/01 00:00:00+00,I,Rimrock Pump Station Improvements,,,,,YES,,,CLS000001,,,,,,,,,,2023/03/10 15:54:00+00,BEND\dzarate,1,844190cf-93bb-4637-9d3c-560ad993ca44,CityofBendOR,2023/03/10 23:52:33+00,CityofBendOR,2023/03/10 23:54:00+00,1.89116824989009
1921,CPUMP094B,2021/06/01 00:00:00+00,I,Rimrock Pump Station Improvements,,,,,YES,,,CLS000001,,,,,,,,,,2023/03/10 15:54:00+00,BEND\dzarate,1,f376a2ee-406a-4a83-bbea-bb03ad5f7395,CityofBendOR,2023/03/10 23:52:51+00,CityofBendOR,2023/03/10 23:54:00+00,2.15722253363218
